,CommitTime,CommitMessage,CommitID,ReadingError,axioms,reasonerActive,logicalAxioms,subClassOfAxioms,inverseObjectPropertyAxioms,objectPropertiesOnClasses,OntoQA_Cohesion,OntoQA_Relationship_Richness,OntoQA_Relationship_Diversity,OntoQA_Class_Utilization,OntoQA_Class_Inheritance_Richness,OntoQA_Attribute_Richness,OntoQA_Schema_Deepness,individuals,classes,classesWithIndividuals,created,repository,fileName,branch,wholeRepositoryAnalyzed
161,2020-11-08 22:00:58+00:00,"release 2020-11-08
",257566a4d2039c3c8f24989907f7f3f409da80cc,,25338,False,7577,5865,19,1661,2,0.7792984321020462,0.7792984321020462,0.0,1.9874618773297188,0.0013554727211114877,1.9874618773297188,0,2951,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
162,2021-01-08 20:31:17+00:00,"release 2021-01-08
",fc7ac3f7031a431c7a552c1acfc17137ad780725,,25338,False,7577,5865,19,1661,2,0.7792984321020462,0.7792984321020462,0.0,1.9874618773297188,0.0013554727211114877,1.9874618773297188,0,2951,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
163,2021-02-06 00:46:26+00:00,"release 2021-02-05
",71ba0a0d9ce7d1a058b495a4705d37ce57e83785,,25372,False,7584,5870,19,1661,2,0.7794449608285752,0.7794449608285752,0.0,1.987136086662153,0.0013540961408259986,1.987136086662153,0,2954,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
164,2021-02-08 20:10:00+00:00,"release 2021-02-08
",afd3b8aeefc3f0d88494f6c7e473bc4076e3016a,,25376,False,7584,5870,19,1661,2,0.7794449608285752,0.7794449608285752,0.0,1.987136086662153,0.0013540961408259986,1.987136086662153,0,2954,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
165,2021-03-05 19:05:40+00:00,"release 2021-03-05
",9c03bbfd19e5fa388b98cce61f6f970ae79aaa0e,,25376,False,7584,5870,19,1661,2,0.7794449608285752,0.7794449608285752,0.0,1.987136086662153,0.0013540961408259986,1.987136086662153,0,2954,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
166,2021-05-07 19:47:15+00:00,"release 2021-05-07
",7fb027ce8b1faea5ecb475f43bf370aa1c35a517,,26105,False,7758,5996,19,1661,2,0.7830743110878934,0.7830743110878934,0.0,1.9814937210839392,0.0013218770654329147,1.9814937210839392,0,3026,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
167,2021-06-04 20:56:11+00:00,"release 2021-06-04
",ba6fd608a9d775ec1ab4d4d002640b5e0560b253,,26105,False,7758,5996,19,1661,2,0.7830743110878934,0.7830743110878934,0.0,1.9814937210839392,0.0013218770654329147,1.9814937210839392,0,3026,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
168,2021-07-02 19:50:07+00:00,"release 2021-07-02
",b7235478caf2ee2d8563e889b465863f9bf80dc5,,26105,False,7758,5996,19,1661,2,0.7830743110878934,0.7830743110878934,0.0,1.9814937210839392,0.0013218770654329147,1.9814937210839392,0,3026,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
169,2021-08-12 15:23:21+00:00,"release 2021-08-12
",e52c6d895a56ec72dbffd2b51c63f51897889d80,,28180,False,7967,6150,19,1661,2,0.7873511714249136,0.7873511714249136,0.0,1.977491961414791,0.0012861736334405145,1.977491961414791,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
170,2021-09-14 21:01:08+00:00,"release 2021-09-14
",1d095f3f552ee378b1b6e0fe29c0467239b1e903,,27668,False,7970,6153,19,1661,2,0.7874328128999232,0.7874328128999232,0.0,1.9784565916398713,0.0012861736334405145,1.9784565916398713,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
171,2021-10-01 21:15:03+00:00,"release 2021-10-01
",653868846c06cefd87ffc3713ecee65ccb780b7f,,27695,False,7970,6153,19,1661,2,0.7874328128999232,0.7874328128999232,0.0,1.9784565916398713,0.0012861736334405145,1.9784565916398713,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
172,2021-10-08 18:07:24+00:00,"release 2021-10-08
",a0ac46ab250212397d87e90bc889d612c6c82be7,,27692,False,7970,6153,19,1661,2,0.7874328128999232,0.7874328128999232,0.0,1.9784565916398713,0.0012861736334405145,1.9784565916398713,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
173,2021-10-20 21:31:23+00:00,"release 2021-10-20
",0757b84f775c6e01db178ffb55b980cfb4db3b79,,28229,False,7970,6153,19,1661,2,0.7874328128999232,0.7874328128999232,0.0,1.9784565916398713,0.0012861736334405145,1.9784565916398713,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
174,2021-12-03 18:52:30+00:00,"release 2021-12-03
",d3768e6427fb8037836ef6d4b775ea1ec3fb8863,,28229,False,7970,6153,19,1661,2,0.7874328128999232,0.7874328128999232,0.0,1.9784565916398713,0.0012861736334405145,1.9784565916398713,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
175,2022-01-04 16:00:50+00:00,"release 2022-01-04
",7debf5d7412b597e4e1a3be2c76bff4766deba03,,28239,False,7972,6153,19,1661,2,0.7874328128999232,0.7874328128999232,0.0,1.9784565916398713,0.0012861736334405145,1.9784565916398713,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
176,2022-02-08 21:41:01+00:00,"release 2022-02-08
",1d9d2307261e95f133ef5d99e3f555c29244c63f,,28260,False,7989,6157,19,1661,2,0.7875415707342032,0.7875415707342032,0.0,1.979742765273312,0.0012861736334405145,1.979742765273312,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
177,2022-02-09 15:21:03+00:00,"release 2022-02-09
",70de9c5d5ca65857eecce3dba8cc78660109a797,,28260,False,7989,6157,19,1661,2,0.7875415707342032,0.7875415707342032,0.0,1.979742765273312,0.0012861736334405145,1.979742765273312,0,3110,0,2022-04-01T19:08:56.320522+00:00,github.com/evidenceontology/evidenceontology,eco.owl,,True
178,2018-08-09 23:39:51+00:00,"Update file structure
",da887ad4bed7382941eb32c60a7af43edf1dcf90,,899,False,112,112,0,0,3,1.0,1.0,0.0,1.037037037037037,0.0,1.037037037037037,0,108,0,2022-04-01T19:08:57.085282+00:00,github.com/evidenceontology/evidenceontology,src/deprecated/micro-edit.owl,,True
179,2018-08-09 23:39:51+00:00,"Update file structure
",da887ad4bed7382941eb32c60a7af43edf1dcf90,,14404,False,2400,1430,1,425,1,0.77088948787062,0.77088948787062,0.0,0.9273670557717251,0.0,0.9273670557717251,0,1542,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
180,2018-08-20 17:02:53+00:00,"Update label for ECO:0001827
",c7d2d0e6f1d99c6a41b3c804c7a2ccb156155c1e,,14405,False,2400,1430,1,425,1,0.77088948787062,0.77088948787062,0.0,0.9273670557717251,0.0,0.9273670557717251,0,1542,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
181,2018-08-23 14:21:07+00:00,"corrected label for ECO:0000270
",0dda9f7e67852a64edf3530f3be7a544c093571b,,14405,False,2400,1430,1,425,1,0.77088948787062,0.77088948787062,0.0,0.9273670557717251,0.0,0.9273670557717251,0,1542,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
182,2018-09-03 15:33:59+00:00,"Fix IRIs with semicolons, see #175
",c7709a92fe7e5e618bfd9381cbba52dbf097bcf9,,14406,False,2400,1430,1,425,1,0.77088948787062,0.77088948787062,0.0,0.9273670557717251,0.0,0.9273670557717251,0,1542,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
183,2018-09-14 14:05:29+00:00,"adding definitions to 10 terms lacking them.
",6c86fcdb184ee1db6761706e7f34e95b9108410e,,14416,False,2400,1430,1,425,1,0.77088948787062,0.77088948787062,0.0,0.9273670557717251,0.0,0.9273670557717251,0,1542,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
184,2018-10-18 13:13:55+00:00,"Add new curator inference classes for sources
",18c20ca104dd7563538ba376e398d9e00c431b28,,14490,False,2412,1442,1,425,1,0.7723620782003213,0.7723620782003213,0.0,0.9279279279279279,0.0,0.9279279279279279,0,1554,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
185,2018-10-25 14:31:33+00:00,"modified primer extension assay evidence definition
",fb7712b4a2625aa90dc6b5510eca66e56042eb8b,,14490,False,2412,1442,1,425,1,0.7723620782003213,0.7723620782003213,0.0,0.9279279279279279,0.0,0.9279279279279279,0,1554,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
186,2018-11-08 20:45:25+00:00,"added narrow synonyms to ribosome profiling evidence
",da126e63e60d4d242dade3d3531ff5a2ca534ae3,,14492,False,2412,1442,1,425,1,0.7723620782003213,0.7723620782003213,0.0,0.9279279279279279,0.0,0.9279279279279279,0,1554,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
187,2018-11-09 17:08:01+00:00,"added new term small molecule detection assay evidence
",83ee1300c486734043e656f0c4b920594ea9f1cd,,14502,False,2413,1443,1,425,1,0.7724839400428265,0.7724839400428265,0.0,0.9279742765273312,0.0,0.9279742765273312,0,1555,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
188,2018-12-13 21:20:26+00:00,"Revise combinatorial evidence branch
",3a221f9547daafd25c0bc70837e9f2a10cabe7ca,,14745,False,2445,1453,1,424,1,0.7741076185402238,0.7741076185402238,0.0,0.9167192429022082,0.0,0.9167192429022082,0,1585,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
189,2018-12-14 17:57:40+00:00,"Reduce equivalence axioms
",4b5cfd040ff725a78c2b141ae02fb0a98f31c5b9,,14753,False,2453,1466,1,432,1,0.7723919915700738,0.7723919915700738,0.0,0.9249211356466877,0.0,0.9249211356466877,0,1585,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
190,2019-01-02 18:03:18+00:00,"NTR single-cell RNA-sequencing evidence added
",30597151ca5fb9622236d29183193e484f88ae97,,14791,False,2456,1469,1,432,1,0.7727511835875854,0.7727511835875854,0.0,0.9250629722921915,0.0,0.9250629722921915,0,1588,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
191,2019-01-03 13:58:10+00:00,"review of experimental phenotypic evidence branch 1
",d7c37806e5b8d7493acba41a976630fa659de5ca,,14829,False,2459,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9252042740414833,0.0,0.9252042740414833,0,1591,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
192,2019-01-03 17:02:03+00:00,"review of experimental phenotypic evidence branch 2
",8c410414d587aa63e88426f64c13c8da43a9b83c,,14867,False,2459,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9252042740414833,0.0,0.9252042740414833,0,1591,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
193,2019-01-03 20:15:39+00:00,"review of experimental phenotypic evidence branch 3
",c4a81c848c6d789b4278fd0b5b69c1400403c0ff,,14897,False,2459,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9252042740414833,0.0,0.9252042740414833,0,1591,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
194,2019-01-04 13:43:34+00:00,"Fix duplicated definition
",db261309a0d12e25750bdfcadeb3df4b2f4c783c,,14897,False,2459,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9252042740414833,0.0,0.9252042740414833,0,1591,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
195,2019-01-04 15:07:54+00:00,"review of experimental phenotypic evidence branch 4
",323a7d2b16461b81f3a364303d000900b5e8eeb4,,14911,False,2459,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9252042740414833,0.0,0.9252042740414833,0,1591,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
196,2019-01-21 11:34:07+00:00,"Add automatic/manual children for chromatography evidence
",051c229821b54783fc3843e20343bacb2930a09b,,14927,False,2461,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9240426867545511,0.0,0.9240426867545511,0,1593,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
197,2019-02-01 20:18:37+00:00,"Fix duplicate definition
",58600765ff3b6b60fb6dd01874a99b7fa38a79c4,,14927,False,2461,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9240426867545511,0.0,0.9240426867545511,0,1593,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
198,2019-02-11 16:14:20+00:00,"Fix typo in ECO:0007680 ID
",1e57c1de141a143db9790a7390a70d968971530e,,14927,False,2461,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9240426867545511,0.0,0.9240426867545511,0,1593,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
199,2019-02-27 19:42:24+00:00,"Move IPI under IDA
",d5ca2a4a6c176f73bbfe16bbd899edd3195c6e33,,14927,False,2461,1472,1,432,1,0.773109243697479,0.773109243697479,0.0,0.9240426867545511,0.0,0.9240426867545511,0,1593,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
200,2019-03-01 16:41:00+00:00,"NTRs ECO:0001574 and ECO:0001577 and cross-products added
",c3cbeed5e5e1cad5fd2b4e538fe8028bd5eb786d,,14977,False,2467,1478,1,432,1,0.7738219895287958,0.7738219895287958,0.0,0.9243277048155097,0.0,0.9243277048155097,0,1599,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
201,2019-03-20 17:11:04+00:00,"Add missing auto/manual children
",f2dc0811fa07e36cc19de9e194cd84ec1d399187,,16326,False,2709,1638,1,512,1,0.761860465116279,0.761860465116279,0.0,0.9322709163346613,0.0,0.9322709163346613,0,1757,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
202,2019-03-26 14:59:14+00:00,"add new term and crossproducts liquid chromatography coupled with tandem mass spectrometry evidence
",48dee4d011e8514e53f17c5607125d2b753b427a,,16352,False,2712,1641,1,512,1,0.7621922898281468,0.7621922898281468,0.0,0.9323863636363636,0.0,0.9323863636363636,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
203,2019-03-27 20:04:29+00:00,"Deprecate protein assay evidence and rehome children
",264463f23f653b891e265f53dc87b7f6bcc398f7,,16324,False,2701,1630,1,510,1,0.7616822429906542,0.7616822429906542,0.0,0.9277177006260672,0.0,0.9277177006260672,0,1757,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
204,2019-03-27 20:04:35+00:00,"Merge branch 'master' of http://github.com/evidenceontology/evidenceontology
",85dac0910dad49e36ba925f5baeb919671a5953f,,16350,False,2704,1633,1,510,1,0.7620158656089594,0.7620158656089594,0.0,0.9278409090909091,0.0,0.9278409090909091,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
205,2019-03-29 13:59:04+00:00,"Fix minor bugs
",bccc221400c56ca152eacb70bd50ff9604f37df3,,16349,False,2704,1631,1,510,1,0.7617935544138253,0.7617935544138253,0.0,0.9267045454545455,0.0,0.9267045454545455,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
206,2019-03-29 14:00:25+00:00,"Fix missing eq axioms
",e5a2a612d8660dbeebe25290f810a7413a1a44ea,,16349,False,2704,1629,1,510,1,0.761570827489481,0.761570827489481,0.0,0.9255681818181818,0.0,0.9255681818181818,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
207,2019-03-29 14:11:48+00:00,"Fix missing eq axioms
",96ea8386ac3943b6a25f5969b5f031daf7402b06,,16349,False,2704,1627,1,510,1,0.7613476836686944,0.7613476836686944,0.0,0.9244318181818182,0.0,0.9244318181818182,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
208,2019-03-29 15:51:43+00:00,"Fix unintended parent
",82d37d58856c702e22daf9bf5be7c71b1aa27485,,16347,False,2702,1625,1,509,1,0.7614807872539832,0.7614807872539832,0.0,0.9232954545454546,0.0,0.9232954545454546,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
209,2019-03-30 00:09:49+00:00,"Fix erroneous ISO dates in `eco-edit.owl`
",e3fa9cf48b690a25c53d26788f86c9e7ee132523,,16349,False,2704,1627,1,510,1,0.7613476836686944,0.7613476836686944,0.0,0.9244318181818182,0.0,0.9244318181818182,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
210,2019-04-01 20:29:04+00:00,"Merge branch 'master' of http://github.com/evidenceontology/evidenceontology
",10ebaf85e2850f0dff70a09a81f8a0d564078e78,,16347,False,2702,1625,1,509,1,0.7614807872539832,0.7614807872539832,0.0,0.9232954545454546,0.0,0.9232954545454546,0,1760,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
211,2019-04-03 17:22:37+00:00,"added new terms GitHub 215
",86fa1c2a1a885517eaaab03729dc7533cb8a7d9d,,16379,False,2707,1628,1,509,1,0.7618156293869911,0.7618156293869911,0.0,0.923425978445831,0.0,0.923425978445831,0,1763,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
212,2019-04-15 13:44:26+00:00,"adding new terms, GitHub NTRs 210, 206,207
",66aa6ff056c8dfa9e34d206999a8ae35ea622e1e,,16471,False,2720,1637,1,509,1,0.7628145386766076,0.7628145386766076,0.0,0.9238148984198645,0.0,0.9238148984198645,0,1772,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
213,2019-04-15 14:27:54+00:00,"over expression analysis evidence is now a child of genetic transformation evidence GitHub 200
",ec61fba9a2aa013360133388a3944b9840802f2e,,16471,False,2720,1637,1,509,1,0.7628145386766076,0.7628145386766076,0.0,0.9238148984198645,0.0,0.9238148984198645,0,1772,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
214,2019-05-06 15:25:57+00:00,"pushing NTR: multilocus sequence typing evidence
",aab82e7aca5e9da6ea3517443ccc491fa9271aed,,16502,False,2725,1640,1,509,1,0.7631456491391345,0.7631456491391345,0.0,0.923943661971831,0.0,0.923943661971831,0,1775,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
215,2019-05-06 18:21:06+00:00,"pushing NTRs: host colonization assay evidence and infection assay evidence
",a4f48face704a1c809ae656e1d55b0d33151fbad,,16563,False,2735,1646,1,509,1,0.7638051044083527,0.7638051044083527,0.0,0.9241998877035373,0.0,0.9241998877035373,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
216,2019-05-13 14:07:11+00:00,"correcting def for affinity chromatography evidence
",513750d48d3af0defc6a1a549a5ac32a0fb6a58f,,16563,False,2735,1646,1,509,1,0.7638051044083527,0.7638051044083527,0.0,0.9241998877035373,0.0,0.9241998877035373,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
217,2019-05-14 15:06:51+00:00,"Fix missing Z from creation dates
",c8f43d527d8a17e5076c9fe2e590128d9b32e85e,,16563,False,2735,1646,1,509,1,0.7638051044083527,0.7638051044083527,0.0,0.9241998877035373,0.0,0.9241998877035373,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
218,2019-05-14 15:06:54+00:00,"Merge branch 'master' of http://github.com/evidenceontology/evidenceontology
",daa365b5cdee632c99f9e73548a614d6854aaaca,,16563,False,2735,1646,1,509,1,0.7638051044083527,0.7638051044083527,0.0,0.9241998877035373,0.0,0.9241998877035373,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
219,2019-05-15 16:14:58+00:00,"deprecated ECO:00056111,ECO:0007293,ECO:0007189
",d32cc41ac9dc274d2e64a774bf5516ae0082cdcd,,16563,False,2732,1645,1,509,1,0.7636954503249768,0.7636954503249768,0.0,0.9236384053902302,0.0,0.9236384053902302,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
220,2019-05-15 16:29:30+00:00,"deprecated ECO:0005612,ECO:0007294,ECO:0007190
",67ad90fe4b829addb19627f82483185c6a12eb6e,,16563,False,2729,1644,1,509,1,0.763585694379935,0.763585694379935,0.0,0.9230769230769231,0.0,0.9230769230769231,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
221,2019-05-16 20:49:42+00:00,"Fix dashes in dates
",718d2624b02f8c1877d0744d0b49702c2c27d793,,16563,False,2735,1646,1,509,1,0.7638051044083527,0.7638051044083527,0.0,0.9241998877035373,0.0,0.9241998877035373,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
222,2019-05-16 20:49:47+00:00,"Merge branch 'master' of http://github.com/evidenceontology/evidenceontology
",c53f143e9fcec8075f154657bd87574c394508db,,16563,False,2729,1644,1,509,1,0.763585694379935,0.763585694379935,0.0,0.9230769230769231,0.0,0.9230769230769231,0,1781,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
223,2019-05-30 21:13:28+00:00,"Added new terms QM,QM/MM,MM and DFT evidence terms for Gemma
",f0aac89772b30d028eb7b68439c5469b93cb41e0,,16653,False,2741,1656,1,509,1,0.7648960739030023,0.7648960739030023,0.0,0.9235917456776352,0.0,0.9235917456776352,0,1793,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
224,2019-06-12 15:16:31+00:00,"corrected dbxref for voltammetry evidence
",d5fdba5e94ca55ece70c53c94830f514058db287,,16653,False,2741,1656,1,509,1,0.7648960739030023,0.7648960739030023,0.0,0.9235917456776352,0.0,0.9235917456776352,0,1793,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
225,2019-06-12 16:30:55+00:00,"Add new terms for #159
",bb9e6a52f064323b9b36cc124a5757c0b86d69ab,,16707,False,2752,1663,1,510,1,0.7653014265991717,0.7653014265991717,0.0,0.9244024458032241,0.0,0.9244024458032241,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
226,2019-06-12 16:31:00+00:00,"Merge branch 'master' of http://github.com/evidenceontology/evidenceontology
",25342d37d831a541bba3aa6357694a1daf1390e5,,16707,False,2752,1663,1,510,1,0.7653014265991717,0.7653014265991717,0.0,0.9244024458032241,0.0,0.9244024458032241,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
227,2019-06-24 12:39:49+00:00,"modified definition for plasmid maintenance assay evidence
",bf692366fd6f6f08611c379f818b6e06d1432cc8,,16707,False,2752,1663,1,510,1,0.7653014265991717,0.7653014265991717,0.0,0.9244024458032241,0.0,0.9244024458032241,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
228,2019-06-24 13:17:18+00:00,"modified terms in accordance w/ GitHub #194 ticket
",573ca8fbafd2f00dcb9a7d29553e9cd196eb77c6,,16715,False,2752,1663,1,510,1,0.7653014265991717,0.7653014265991717,0.0,0.9244024458032241,0.0,0.9244024458032241,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
229,2019-06-24 14:08:38+00:00,"modified terms in accordance w/ GitHub #193 ticket
",12036cb422b24f6bb25d20281f6f2dd5b8ceb4de,,16715,False,2752,1663,1,510,1,0.7653014265991717,0.7653014265991717,0.0,0.9244024458032241,0.0,0.9244024458032241,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
230,2019-07-09 14:35:56+00:00,"updated mutant phenotype evidence & double mutant phenotype evidence
",b605cfa1557ab8ec8bac33fcb799cb79c283f0c2,,16717,False,2752,1663,1,510,1,0.7653014265991717,0.7653014265991717,0.0,0.9244024458032241,0.0,0.9244024458032241,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
231,2019-08-31 15:56:00+00:00,"Fix manual assertion equivalent axioms
",d48fc09db49f64c6fd107d28b1a6b13d38a6750a,,16706,False,2741,1641,1,499,1,0.766822429906542,0.766822429906542,0.0,0.9121734296831573,0.0,0.9121734296831573,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
232,2019-09-03 15:53:03+00:00,"updated computational evidence def and syn
",b6e50527edc1d9414e1eacd8b5cd81a7f7ded2ae,,16707,False,2741,1641,1,499,1,0.766822429906542,0.766822429906542,0.0,0.9121734296831573,0.0,0.9121734296831573,0,1799,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
233,2019-09-26 15:01:40+00:00,"NTRs added as per GitHub 236
",ac44ed0d5cd3f866fddcb954c8de032a7473598e,,16759,False,2751,1647,1,499,1,0.7674743709226468,0.7674743709226468,0.0,0.9124653739612189,0.0,0.9124653739612189,0,1805,0,2022-04-01T19:16:06.741325+00:00,github.com/evidenceontology/evidenceontology,src/ontology/eco-edit.owl,,True
